auction_id,bidder_id,organization_type,budget_million_usd,priority_level,urgency_score,mission_type,technical_readiness,payload_mass_kg,time_sensitivity_days,strategic_importance,risk_factor,previous_launches,reliability_score,auction_date,launch_window_date,n_competitors,composite_score,is_winner,rank,budget_per_kg,urgency_time_ratio,readiness_reliability,priority_numeric,org_type_numeric
955,BID_955_0,Military,35.06,High,8,Technology Demonstration,5,1203,106,10,8,24,0.765,2026-07-01,2026-08-25,5,0.795,0,3.0,29143.80714879468,0.07547169811320754,0.3825,3,5
955,BID_955_1,Emergency,30.07,Critical,9,Scientific Research,10,4524,109,6,4,19,0.869,2026-07-01,2026-08-25,5,0.8844181403308615,1,1.0,6646.772767462423,0.08256880733944955,0.869,4,4
955,BID_955_2,Research,4.59,Medium,5,Earth Observation,9,4970,168,7,8,41,0.924,2026-07-01,2026-08-25,5,0.45272960638904736,0,5.0,923.5412474849095,0.02976190476190476,0.8316,2,2
955,BID_955_3,Emergency,25.92,Critical,9,Earth Observation,6,4176,132,6,3,4,0.809,2026-07-01,2026-08-25,5,0.8198260125499145,0,2.0,6206.896551724138,0.06818181818181818,0.4854,4,4
955,BID_955_4,Emergency,16.79,Critical,8,Communications,5,1308,89,8,3,12,0.722,2026-07-01,2026-08-25,5,0.7447233314318312,0,4.0,12836.391437308868,0.0898876404494382,0.361,4,4
956,BID_956_0,Commercial,13.36,Medium,5,GPS,10,4380,165,5,10,24,1.0,2026-08-19,2026-08-30,4,0.5039850560398506,0,3.0,3050.228310502283,0.030303030303030304,1.0,2,1
956,BID_956_1,Emergency,32.12,Critical,8,ISS Resupply,7,563,93,6,6,46,1.0,2026-08-19,2026-08-30,4,0.8600000000000001,1,1.0,57051.50976909413,0.08602150537634409,0.7,4,4
956,BID_956_2,Government,11.98,Low,6,ISS Resupply,6,1075,138,8,7,1,0.609,2026-08-19,2026-08-30,4,0.44324408468244086,0,4.0,11144.186046511628,0.043478260869565216,0.3654,1,3
956,BID_956_3,Military,27.88,High,7,Weather Monitoring,10,1323,69,7,2,0,0.681,2026-08-19,2026-08-30,4,0.7919987546699875,0,2.0,21073.318216175358,0.10144927536231885,0.681,3,5
957,BID_957_0,Government,12.58,High,10,Communications,10,992,77,8,1,34,1.0,2026-11-24,2027-01-04,3,0.7900267141585039,0,2.0,12681.451612903225,0.12987012987012986,1.0,3,3
957,BID_957_1,Emergency,17.02,Critical,10,Communications,7,1712,169,9,10,48,1.0,2026-11-24,2027-01-04,3,0.8494479073909171,1,1.0,9941.58878504673,0.05917159763313609,0.7,4,4
957,BID_957_2,Government,22.46,Medium,5,Scientific Research,5,1040,116,7,4,5,0.615,2026-11-24,2027-01-04,3,0.65,0,3.0,21596.153846153848,0.04310344827586207,0.3075,2,3
958,BID_958_0,Commercial,20.78,Low,1,Technology Demonstration,8,1333,86,3,7,22,1.0,2026-10-16,2026-11-05,2,0.3525931597753956,0,2.0,15588.897224306076,0.011627906976744186,0.8,1,1
958,BID_958_1,Military,39.18,Medium,10,Earth Observation,6,2823,99,9,8,18,0.913,2026-10-16,2026-11-05,2,0.7600000000000001,1,1.0,13878.8522848034,0.10101010101010101,0.5478,2,5
959,BID_959_0,Research,11.56,High,8,Weather Monitoring,9,4381,143,3,4,47,1.0,2026-04-07,2026-06-06,4,0.664422301836095,0,2.0,2638.6669710111846,0.055944055944055944,0.9,3,2
959,BID_959_1,Emergency,17.54,Critical,10,Scientific Research,7,2646,82,7,6,12,0.718,2026-04-07,2026-06-06,4,0.856372592924317,1,1.0,6628.873771730915,0.12195121951219512,0.5025999999999999,4,4
959,BID_959_2,Commercial,22.33,Low,4,Defense,10,4663,54,9,1,21,0.724,2026-04-07,2026-06-06,4,0.64,0,3.0,4788.762599185074,0.07407407407407407,0.724,1,1
959,BID_959_3,Research,4.53,Medium,5,GPS,7,1987,148,9,3,32,1.0,2026-04-07,2026-06-06,4,0.4957165248544559,0,4.0,2279.818822345244,0.033783783783783786,0.7,2,2
960,BID_960_0,Emergency,18.22,Critical,9,Emergency Response,8,3210,103,10,3,34,1.0,2026-02-04,2026-03-16,3,0.8520148224750086,0,2.0,5676.01246105919,0.08737864077669903,0.8,4,4
960,BID_960_1,Emergency,29.01,Critical,9,GPS,10,4200,121,7,1,40,1.0,2026-02-04,2026-03-16,3,0.9450000000000001,1,1.0,6907.142857142857,0.0743801652892562,1.0,4,4
960,BID_960_2,Research,12.11,Low,3,Communications,10,3295,149,6,10,12,0.651,2026-02-04,2026-03-16,3,0.39936056532230263,0,3.0,3675.2655538694994,0.020134228187919462,0.651,1,2
961,BID_961_0,Commercial,15.12,Medium,1,Emergency Response,7,773,72,5,4,0,0.691,2026-08-22,2026-09-14,3,0.3979220779220779,0,2.0,19560.155239327298,0.013888888888888888,0.4836999999999999,2,1
961,BID_961_1,Commercial,23.72,Low,1,Earth Observation,5,2372,80,6,3,37,1.0,2026-08-22,2026-09-14,3,0.36224283652855077,0,3.0,10000.0,0.0125,0.5,1,1
961,BID_961_2,Military,48.51,High,9,Weather Monitoring,7,3879,86,7,4,4,0.719,2026-08-22,2026-09-14,3,0.825,1,1.0,12505.800464037124,0.10465116279069768,0.5033,3,5
962,BID_962_0,Government,17.88,High,6,Communications,6,2366,155,7,10,27,1.0,2026-03-22,2026-04-13,5,0.640924276169265,0,5.0,7557.058326289096,0.03870967741935484,0.6,3,3
962,BID_962_1,Emergency,24.86,Critical,8,ISS Resupply,5,474,59,7,5,19,0.87,2026-03-22,2026-04-13,5,0.8356978470675576,0,3.0,52447.257383966244,0.13559322033898305,0.435,4,4
962,BID_962_2,Emergency,24.44,Critical,9,Defense,10,3015,148,6,9,33,0.982,2026-03-22,2026-04-13,5,0.871800296956199,0,2.0,8106.135986733002,0.060810810810810814,0.982,4,4
962,BID_962_3,Emergency,24.81,Critical,10,Earth Observation,5,1171,36,10,10,9,0.74,2026-03-22,2026-04-13,5,0.8802338530066814,1,1.0,21187.019641332194,0.2777777777777778,0.37,4,4
962,BID_962_4,Government,26.94,High,6,Emergency Response,8,1898,138,9,5,37,1.0,2026-03-22,2026-04-13,5,0.79,0,4.0,14193.888303477344,0.043478260869565216,0.8,3,3
963,BID_963_0,Research,7.84,Medium,4,Scientific Research,6,2733,74,9,1,28,0.784,2026-05-21,2026-06-12,3,0.49907407407407406,0,3.0,2868.642517380168,0.05405405405405406,0.4704,2,2
963,BID_963_1,Emergency,24.84,Critical,8,ISS Resupply,7,4403,62,10,8,19,0.828,2026-05-21,2026-06-12,3,0.8746938775510203,0,2.0,5641.607994549171,0.12903225806451613,0.5795999999999999,4,4
963,BID_963_2,Emergency,26.46,Critical,9,Satellite Deployment,8,247,63,9,7,48,1.0,2026-05-21,2026-06-12,3,0.915,1,1.0,107125.5060728745,0.14285714285714285,0.8,4,4
964,BID_964_0,Emergency,19.77,Critical,10,Scientific Research,6,4602,46,7,9,8,0.616,2026-02-02,2026-04-07,2,0.885,1,1.0,4295.958279009126,0.21739130434782608,0.3696,4,4
964,BID_964_1,Research,12.53,Medium,7,Earth Observation,9,1451,130,9,5,48,1.0,2026-02-02,2026-04-07,2,0.6534471421345472,0,2.0,8635.423845623707,0.05384615384615385,0.9,2,2
965,BID_965_0,Military,30.02,Medium,7,Communications,5,2552,99,9,10,10,0.799,2026-06-14,2026-07-18,5,0.6519101123595505,0,2.0,11763.32288401254,0.0707070707070707,0.3995,2,5
965,BID_965_1,Commercial,9.78,High,4,Earth Observation,10,3352,15,5,9,22,1.0,2026-06-14,2026-07-18,5,0.532294500295683,0,3.0,2917.6610978520284,0.26666666666666666,1.0,3,1
965,BID_965_2,Commercial,11.1,Low,2,Communications,7,2267,59,6,9,46,1.0,2026-06-14,2026-07-18,5,0.33205204021289175,0,5.0,4896.338773709748,0.03389830508474576,0.7,1,1
965,BID_965_3,Military,33.82,High,6,ISS Resupply,9,2633,117,6,3,16,0.714,2026-06-14,2026-07-18,5,0.7799999999999999,1,1.0,12844.663881503988,0.05128205128205128,0.6426,3,5
965,BID_965_4,Commercial,5.7,Low,4,Communications,8,4665,29,8,1,19,0.858,2026-06-14,2026-07-18,5,0.4021348314606742,0,4.0,1221.8649517684887,0.13793103448275862,0.6864,1,1
966,BID_966_0,Military,36.32,High,6,ISS Resupply,10,3465,93,8,6,47,1.0,2026-08-12,2026-09-20,3,0.7949999999999999,1,1.0,10481.962481962482,0.06451612903225806,1.0,3,5
966,BID_966_1,Military,30.7,High,8,Technology Demonstration,7,1467,25,7,8,36,1.0,2026-08-12,2026-09-20,3,0.7463160792951541,0,2.0,20927.06203135651,0.32,0.7,3,5
966,BID_966_2,Commercial,24.31,Low,2,Earth Observation,6,3326,93,10,8,11,0.757,2026-08-12,2026-09-20,3,0.4523320484581498,0,3.0,7309.079975947084,0.021505376344086023,0.4542,1,1
967,BID_967_0,Emergency,20.16,Critical,9,Emergency Response,7,4752,60,10,7,4,0.603,2026-09-07,2026-11-19,5,0.782784529095583,1,1.0,4242.424242424242,0.15,0.4221,4,4
967,BID_967_1,Government,14.87,High,5,Emergency Response,7,4979,25,8,4,49,1.0,2026-09-07,2026-11-19,5,0.5918777751811171,0,4.0,2986.5434826270334,0.2,0.7,3,3
967,BID_967_2,Military,42.79,Medium,6,Defense,10,4559,83,9,8,8,0.638,2026-09-07,2026-11-19,5,0.72,0,3.0,9385.830225926738,0.07228915662650602,0.638,2,5
967,BID_967_3,Military,41.28,Low,10,Satellite Deployment,10,4114,110,8,1,2,0.548,2026-09-07,2026-11-19,5,0.7411778452909558,0,2.0,10034.030140982013,0.09090909090909091,0.548,1,5
967,BID_967_4,Commercial,13.38,Medium,2,Technology Demonstration,5,2838,85,9,1,19,0.775,2026-09-07,2026-11-19,5,0.4531724702033186,0,5.0,4714.587737843552,0.023529411764705882,0.3875,2,1
968,BID_968_0,Emergency,21.77,Critical,10,Scientific Research,5,2242,156,6,2,0,0.759,2026-08-31,2026-10-09,3,0.7787860861334597,1,1.0,9710.080285459411,0.0641025641025641,0.3795,4,4
968,BID_968_1,Military,36.91,Medium,9,ISS Resupply,8,2148,124,6,5,40,1.0,2026-08-31,2026-10-09,3,0.7133506862281117,0,2.0,17183.42644320298,0.07258064516129033,0.8,2,5
968,BID_968_2,Military,42.26,Low,10,ISS Resupply,7,4042,64,6,7,29,0.974,2026-08-31,2026-10-09,3,0.67,0,3.0,10455.220188025729,0.15625,0.6818,1,5
969,BID_969_0,Emergency,32.05,Critical,9,Scientific Research,5,4884,179,6,1,11,0.839,2026-09-25,2026-10-31,5,0.8083181916504435,0,2.0,6562.244062244062,0.05027932960893855,0.4195,4,4
969,BID_969_1,Emergency,18.96,Critical,8,Earth Observation,7,1932,179,6,6,32,1.0,2026-09-25,2026-10-31,5,0.7125308241401687,0,3.0,9813.664596273293,0.0446927374301676,0.7,4,4
969,BID_969_2,Military,46.23,High,10,Emergency Response,6,2286,99,9,2,42,1.0,2026-09-25,2026-10-31,5,0.8650000000000001,1,1.0,20223.09711286089,0.10101010101010101,0.6,3,5
969,BID_969_3,Government,24.45,Medium,7,Emergency Response,9,1701,47,9,1,7,0.605,2026-09-25,2026-10-31,5,0.6472193380921479,0,4.0,14373.89770723104,0.14893617021276595,0.5445,2,3
969,BID_969_4,Government,28.12,Medium,7,Technology Demonstration,5,3921,180,7,3,46,1.0,2026-09-25,2026-10-31,5,0.5970657581656933,0,5.0,7171.639887783728,0.03888888888888889,0.5,2,3
970,BID_970_0,Emergency,18.57,Critical,10,GPS,8,4264,148,10,7,48,0.999,2026-02-03,2026-04-26,5,0.7923270440251573,0,2.0,4355.065666041276,0.06756756756756757,0.7992,4,4
970,BID_970_1,Military,34.79,Low,8,Technology Demonstration,8,1742,95,9,8,37,0.958,2026-02-03,2026-04-26,5,0.5973375262054508,0,4.0,19971.29735935706,0.08421052631578947,0.7664,1,5
970,BID_970_2,Research,5.35,High,8,Communications,8,2343,76,8,1,10,0.715,2026-02-03,2026-04-26,5,0.6180398322851154,0,3.0,2283.397353819889,0.10526315789473684,0.572,3,2
970,BID_970_3,Research,14.72,Medium,6,Earth Observation,8,3575,96,10,7,16,0.881,2026-02-03,2026-04-26,5,0.5421488469601677,0,5.0,4117.482517482517,0.0625,0.7048000000000001,2,2
970,BID_970_4,Military,47.7,High,9,Earth Observation,8,2224,156,9,2,22,0.826,2026-02-03,2026-04-26,5,0.8650000000000001,1,1.0,21447.841726618706,0.057692307692307696,0.6608,3,5
971,BID_971_0,Government,15.39,High,7,Satellite Deployment,10,1162,71,8,4,28,0.929,2026-06-21,2026-08-23,3,0.6717437767161176,0,3.0,13244.406196213426,0.09859154929577464,0.929,3,3
971,BID_971_1,Military,39.77,High,6,Defense,10,2335,180,10,7,20,0.964,2026-06-21,2026-08-23,3,0.8099999999999999,1,1.0,17032.119914346895,0.03333333333333333,0.964,3,5
971,BID_971_2,Military,27.95,High,8,GPS,5,2041,119,8,9,2,0.752,2026-06-21,2026-08-23,3,0.6956977621322605,0,2.0,13694.267515923568,0.06722689075630252,0.376,3,5
972,BID_972_0,Government,11.04,Medium,6,Defense,6,1727,143,9,10,12,0.676,2026-10-27,2026-11-03,5,0.5571769383697813,0,3.0,6392.588303416329,0.04195804195804196,0.4056,2,3
972,BID_972_1,Military,20.12,High,6,Communications,8,3211,84,6,5,49,0.999,2026-10-27,2026-11-03,5,0.7600000000000001,1,1.0,6265.960759887886,0.07142857142857142,0.7992,3,5
972,BID_972_2,Research,12.63,High,6,Communications,5,2351,29,6,1,46,1.0,2026-10-27,2026-11-03,5,0.6569333996023857,0,2.0,5372.182050191408,0.20689655172413793,0.5,3,2
972,BID_972_3,Research,9.12,Medium,4,Weather Monitoring,5,2674,33,1,3,26,0.868,2026-10-27,2026-11-03,5,0.4383200795228628,0,5.0,3410.6207928197455,0.12121212121212122,0.434,2,2
972,BID_972_4,Research,4.82,Medium,7,Emergency Response,10,4863,117,4,4,18,0.957,2026-10-27,2026-11-03,5,0.5198906560636183,0,4.0,991.1577215710466,0.05982905982905983,0.957,2,2
973,BID_973_0,Emergency,22.52,Critical,9,Earth Observation,8,405,70,7,8,12,0.867,2026-06-24,2026-09-21,5,0.7718810025767159,0,3.0,55604.93827160494,0.12857142857142856,0.6936,4,4
973,BID_973_1,Military,42.69,High,10,Emergency Response,7,1013,92,7,1,45,1.0,2026-06-24,2026-09-21,5,0.86,1,1.0,42142.152023692004,0.10869565217391304,0.7,3,5
973,BID_973_2,Military,22.32,Low,8,ISS Resupply,5,827,12,9,7,2,0.665,2026-06-24,2026-09-21,5,0.5207097680955728,0,5.0,26989.117291414754,0.6666666666666666,0.3325,1,5
973,BID_973_3,Military,23.07,High,6,Technology Demonstration,7,1041,107,10,5,37,1.0,2026-06-24,2026-09-21,5,0.6751018973998594,0,4.0,22161.383285302592,0.056074766355140186,0.7,3,5
973,BID_973_4,Emergency,33.66,Critical,10,Emergency Response,6,4346,57,6,7,5,0.629,2026-06-24,2026-09-21,5,0.8321187631763881,0,2.0,7745.052922227335,0.17543859649122806,0.3774,4,4
974,BID_974_0,Government,22.75,High,7,Emergency Response,9,4933,60,6,6,42,1.0,2026-07-15,2026-09-17,3,0.7849999999999999,0,2.0,4611.798094465842,0.11666666666666667,0.9,3,3
974,BID_974_1,Research,8.6,Medium,6,Satellite Deployment,6,3928,14,7,9,30,0.9,2026-07-15,2026-09-17,3,0.49950549450549453,0,3.0,2189.4093686354377,0.42857142857142855,0.54,2,2
974,BID_974_2,Emergency,17.17,Critical,8,Emergency Response,5,4538,37,10,3,15,0.915,2026-07-15,2026-09-17,3,0.8336813186813188,1,1.0,3783.6051123843104,0.21621621621621623,0.4575,4,4
975,BID_975_0,Military,46.28,High,6,Scientific Research,6,4130,125,8,10,41,1.0,2026-03-21,2026-04-24,5,0.7350000000000001,0,2.0,11205.811138014527,0.048,0.6,3,5
975,BID_975_1,Government,13.36,High,10,ISS Resupply,10,1796,70,9,9,28,0.783,2026-03-21,2026-04-24,5,0.6921694036300777,0,3.0,7438.752783964365,0.14285714285714285,0.783,3,3
975,BID_975_2,Military,34.62,High,6,Emergency Response,9,641,18,8,2,1,0.756,2026-03-21,2026-04-24,5,0.7420138288677613,1,1.0,54009.36037441497,0.3333333333333333,0.6804,3,5
975,BID_975_3,Government,28.92,High,5,Emergency Response,5,3827,142,10,5,28,0.939,2026-03-21,2026-04-24,5,0.6562229904926534,0,4.0,7556.833028481839,0.035211267605633804,0.4695,3,3
975,BID_975_4,Government,20.8,Low,9,Communications,5,1967,72,8,8,13,0.76,2026-03-21,2026-04-24,5,0.5073595505617978,0,5.0,10574.478901881037,0.125,0.38,1,3
976,BID_976_0,Commercial,6.26,Low,3,Weather Monitoring,9,1159,129,3,9,3,0.714,2027-01-04,2027-02-16,4,0.3185703592814372,0,4.0,5401.207937877481,0.023255813953488372,0.6426,1,1
976,BID_976_1,Research,3.39,High,3,Emergency Response,9,4245,69,7,5,15,0.872,2027-01-04,2027-02-16,4,0.5017178143712575,0,3.0,798.5865724381625,0.043478260869565216,0.7848,3,2
976,BID_976_2,Commercial,19.47,Low,4,Emergency Response,10,4353,90,10,9,17,0.954,2027-01-04,2027-02-16,4,0.5421669161676647,0,2.0,4472.777394900069,0.044444444444444446,0.954,1,1
976,BID_976_3,Government,26.72,Medium,5,Defense,9,4790,87,7,1,12,0.919,2027-01-04,2027-02-16,4,0.705,1,1.0,5578.288100208768,0.05747126436781609,0.8271000000000001,2,3
977,BID_977_0,Government,16.02,Medium,8,Satellite Deployment,10,2903,46,10,10,49,1.0,2026-09-25,2026-12-21,2,0.739512893982808,1,1.0,5518.429211160868,0.17391304347826086,1.0,2,3
977,BID_977_1,Government,17.45,Medium,6,Communications,10,409,40,10,10,25,0.864,2026-09-25,2026-12-21,2,0.72,0,2.0,42665.03667481663,0.15,0.864,2,3
978,BID_978_0,Research,8.87,Medium,4,GPS,8,2988,74,1,4,1,0.642,2026-02-11,2026-05-05,3,0.39470766129032264,0,3.0,2968.540829986613,0.05405405405405406,0.5136000000000001,2,2
978,BID_978_1,Military,49.6,Low,6,GPS,7,592,53,7,3,1,0.545,2026-02-11,2026-05-05,3,0.62,1,1.0,83783.78378378379,0.11320754716981132,0.3815,1,5
978,BID_978_2,Military,24.27,Low,8,Communications,5,4674,90,6,5,8,0.64,2026-02-11,2026-05-05,3,0.4923286290322581,0,2.0,5192.554557124518,0.08888888888888889,0.32,1,5
979,BID_979_0,Emergency,27.52,Critical,10,Scientific Research,5,2565,142,6,10,15,0.923,2027-01-25,2027-02-05,3,0.8600000000000001,0,2.0,10729.044834307992,0.07042253521126761,0.4615,4,4
979,BID_979_1,Commercial,6.09,Medium,3,Weather Monitoring,9,2458,121,4,9,22,0.853,2027-01-25,2027-02-05,3,0.40032340116279075,0,3.0,2477.6240846216438,0.024793388429752067,0.7677,2,1
979,BID_979_2,Emergency,25.24,Critical,10,Emergency Response,6,4907,141,8,6,40,1.0,2027-01-25,2027-02-05,3,0.8892877906976746,1,1.0,5143.672304870593,0.07092198581560284,0.6,4,4
980,BID_980_0,Government,20.54,High,5,Defense,6,4081,44,10,3,27,1.0,2026-10-28,2026-11-17,3,0.7601777362020581,0,2.0,5033.08012741975,0.11363636363636363,0.6,3,3
980,BID_980_1,Research,5.05,Low,7,GPS,5,4232,94,3,6,23,0.924,2026-10-28,2026-11-17,3,0.3740505144995322,0,3.0,1193.289224952741,0.07446808510638298,0.462,1,2
980,BID_980_2,Emergency,21.38,Critical,10,Defense,10,749,93,10,1,15,0.666,2026-10-28,2026-11-17,3,0.995,1,1.0,28544.72630173565,0.10752688172043011,0.666,4,4
981,BID_981_0,Military,37.8,Medium,8,Weather Monitoring,7,4210,123,6,6,0,0.747,2026-11-22,2027-01-22,2,0.71,1,1.0,8978.622327790974,0.06504065040650407,0.5228999999999999,2,5
981,BID_981_1,Government,12.33,High,9,Defense,7,4893,36,6,9,36,0.901,2026-11-22,2027-01-22,2,0.6215476190476189,0,2.0,2519.9264255058247,0.25,0.6306999999999999,3,3
982,BID_982_0,Government,10.44,High,5,Communications,7,319,120,10,6,22,0.955,2026-06-28,2026-08-26,4,0.57480751604033,0,3.0,32727.272727272728,0.041666666666666664,0.6685,3,3
982,BID_982_1,Military,43.64,Medium,7,GPS,7,4264,137,6,9,48,1.0,2026-06-28,2026-08-26,4,0.6749999999999999,0,2.0,10234.52157598499,0.051094890510948905,0.7,2,5
982,BID_982_2,Research,4.63,Low,6,Emergency Response,7,2557,121,8,8,31,0.891,2026-06-28,2026-08-26,4,0.3815238313473877,0,4.0,1810.7156824403598,0.049586776859504134,0.6236999999999999,1,2
982,BID_982_3,Military,40.92,High,7,GPS,7,1062,39,10,8,9,0.845,2026-06-28,2026-08-26,4,0.7794179651695691,1,1.0,38531.07344632768,0.1794871794871795,0.5914999999999999,3,5
983,BID_983_0,Emergency,30.65,Critical,10,Satellite Deployment,5,4142,22,8,6,38,1.0,2026-10-06,2026-12-28,3,0.809237323358271,0,2.0,7399.806856591019,0.45454545454545453,0.5,4,4
983,BID_983_1,Military,48.12,High,8,Technology Demonstration,10,3508,125,6,7,27,0.81,2026-10-06,2026-12-28,3,0.8099999999999999,1,1.0,13717.217787913341,0.064,0.81,3,5
983,BID_983_2,Military,24.68,Medium,8,Earth Observation,10,4102,37,8,6,37,0.936,2026-10-06,2026-12-28,3,0.6382211138819618,0,3.0,6016.577279375914,0.21621621621621623,0.936,2,5
984,BID_984_0,Emergency,31.84,Critical,9,Weather Monitoring,9,270,103,6,3,49,1.0,2026-04-28,2026-07-01,2,0.9150000000000001,1,1.0,117925.92592592593,0.08737864077669903,0.9,4,4
984,BID_984_1,Emergency,19.19,Critical,8,Emergency Response,8,3052,57,8,6,7,0.778,2026-04-28,2026-07-01,2,0.7906752512562816,0,2.0,6287.680209698558,0.14035087719298245,0.6224000000000001,4,4
985,BID_985_0,Emergency,16.45,Critical,10,Satellite Deployment,5,2876,79,8,9,15,0.887,2026-06-22,2026-07-12,3,0.8058558371416703,1,1.0,5719.749652294854,0.12658227848101267,0.4435,4,4
985,BID_985_1,Government,24.07,High,7,Technology Demonstration,7,3078,118,6,7,35,1.0,2026-06-22,2026-07-12,3,0.7599999999999999,0,2.0,7820.012995451592,0.059322033898305086,0.7,3,3
985,BID_985_2,Research,14.04,High,4,GPS,10,4062,113,7,9,3,0.698,2026-06-22,2026-07-12,3,0.6258246780224346,0,3.0,3456.4254062038403,0.035398230088495575,0.698,3,2
986,BID_986_0,Military,22.71,High,6,Satellite Deployment,9,3519,20,7,2,30,0.827,2026-02-04,2026-03-21,4,0.7913123644251626,0,3.0,6453.537936913896,0.3,0.7443,3,5
986,BID_986_1,Government,15.17,Medium,10,Emergency Response,9,2730,47,10,8,37,0.939,2026-02-04,2026-03-21,4,0.7145336225596528,0,4.0,5556.776556776556,0.2127659574468085,0.8451,2,3
986,BID_986_2,Emergency,23.05,Critical,10,Earth Observation,5,2087,24,6,9,36,1.0,2026-02-04,2026-03-21,4,0.8650000000000001,1,1.0,11044.561571633923,0.4166666666666667,0.5,4,4
986,BID_986_3,Military,21.54,High,10,Defense,7,300,29,8,6,50,1.0,2026-02-04,2026-03-21,4,0.8286225596529284,0,2.0,71800.0,0.3448275862068966,0.7,3,5
987,BID_987_0,Commercial,7.47,Low,1,GPS,6,1518,18,3,7,18,0.695,2026-12-03,2026-12-20,3,0.2611893840104849,0,3.0,4920.948616600791,0.05555555555555555,0.417,1,1
987,BID_987_1,Military,30.52,High,7,Communications,10,1878,153,7,8,37,0.883,2026-12-03,2026-12-20,3,0.7949999999999999,1,1.0,16251.33120340788,0.0457516339869281,0.883,3,5
987,BID_987_2,Commercial,21.06,Low,2,Defense,9,3766,139,3,2,35,1.0,2026-12-03,2026-12-20,3,0.44750982961992136,0,2.0,5592.14020180563,0.014388489208633094,0.9,1,1
988,BID_988_0,Government,17.33,Medium,8,Defense,5,3476,122,9,4,47,1.0,2026-10-29,2026-12-13,3,0.6286787920384351,0,3.0,4985.615650172612,0.06557377049180328,0.5,2,3
988,BID_988_1,Research,4.82,High,8,Satellite Deployment,9,2005,83,9,2,11,0.698,2026-10-29,2026-12-13,3,0.6463520933424846,0,2.0,2403.990024937656,0.0963855421686747,0.6282,3,2
988,BID_988_2,Emergency,29.14,Critical,9,Weather Monitoring,8,2378,45,8,5,1,0.587,2026-10-29,2026-12-13,3,0.9150000000000001,1,1.0,12253.99495374264,0.2,0.4696,4,4
989,BID_989_0,Emergency,18.81,Critical,10,Earth Observation,8,2062,120,8,9,5,0.755,2027-01-17,2027-02-14,3,0.8166935483870968,1,1.0,9122.211445198836,0.08333333333333333,0.6040000000000001,4,4
989,BID_989_1,Military,31.0,Medium,9,Emergency Response,7,2333,163,7,5,24,0.898,2027-01-17,2027-02-14,3,0.745,0,2.0,13287.612516073725,0.05521472392638037,0.6285999999999999,2,5
989,BID_989_2,Commercial,17.56,Low,3,Weather Monitoring,8,1879,152,10,6,15,0.678,2027-01-17,2027-02-14,3,0.4766129032258065,0,3.0,9345.396487493348,0.019736842105263157,0.5424000000000001,1,1
990,BID_990_0,Emergency,34.72,Critical,9,Scientific Research,6,2386,9,9,10,48,0.983,2026-07-20,2026-09-20,4,0.8299078765545832,0,2.0,14551.550712489523,1.0,0.5898,4,4
990,BID_990_1,Military,43.42,High,10,Earth Observation,7,4926,106,9,9,4,0.828,2026-07-20,2026-09-20,4,0.84,1,1.0,8814.453917986195,0.09433962264150944,0.5795999999999999,3,5
990,BID_990_2,Commercial,16.57,High,5,Scientific Research,6,4823,44,4,3,17,0.785,2026-07-20,2026-09-20,4,0.5554053431598341,0,4.0,3435.620982790794,0.11363636363636363,0.471,3,1
